user,history_left_num,history_right_num,click_left_num,click_right_num,unclick_left_num,unclick_right_num,history_rate,u_group
U133498,2,1,2,2,46,1,0.6666666666666666,1
U133502,1,0,0,0,9,1,1.0,1
U133565,1,0,0,0,10,1,1.0,1
U133612,2,0,2,0,30,2,1.0,1
U133694,1,0,0,0,6,0,1.0,1
U133783,1,0,1,0,2,0,1.0,1
U13381,1,0,0,0,15,2,1.0,1
U133874,1,0,0,0,2,1,1.0,1
U133879,1,0,1,0,22,3,1.0,1
U133888,1,0,0,0,7,1,1.0,1
U13389,1,0,0,0,8,2,1.0,1
U133897,4,0,5,0,4,0,1.0,1
U133933,1,0,1,0,20,2,1.0,1
U133973,1,0,4,1,19,0,1.0,1
U133997,2,0,0,1,14,1,1.0,1
U134147,1,1,0,0,1,0,0.5,1
U13432,0,1,0,0,45,6,0.0,0
U134328,1,0,0,0,4,1,1.0,1
U134439,1,0,0,0,16,2,1.0,1
U134449,0,1,1,0,19,5,0.0,0
U134490,1,0,2,0,9,1,1.0,1
U134522,1,0,2,0,9,0,1.0,1
U134563,1,0,0,0,12,1,1.0,1
U13457,1,0,0,0,3,0,1.0,1
U134657,1,0,0,0,30,5,1.0,1
U134663,1,0,2,0,40,4,1.0,1
U134664,1,0,2,0,4,0,1.0,1
U134675,1,0,0,0,10,0,1.0,1
U134744,1,0,0,0,0,0,1.0,1
U134772,1,0,3,0,25,5,1.0,1
U134816,1,0,0,0,4,0,1.0,1
U134821,1,0,0,0,4,0,1.0,1
U134825,1,0,4,1,36,4,1.0,1
U134932,1,0,6,1,19,2,1.0,1
U134957,1,0,3,0,25,5,1.0,1
U134973,1,0,1,1,21,3,1.0,1
U13501,1,0,0,0,6,1,1.0,1
U135118,1,0,8,1,86,10,1.0,1
U135219,1,0,0,0,8,0,1.0,1
U135300,2,0,13,1,30,2,1.0,1
U135321,1,0,0,0,2,2,1.0,1
U135531,0,1,0,0,4,0,0.0,0
U135583,2,0,1,0,15,3,1.0,1
U135631,1,0,2,0,13,2,1.0,1
U135636,1,0,12,0,73,9,1.0,1
U13573,1,0,0,0,3,0,1.0,1
U135774,1,0,0,0,10,2,1.0,1
U135799,1,0,4,0,61,8,1.0,1
U135869,1,0,0,0,0,0,1.0,1
U135974,0,1,3,0,34,4,0.0,0
U136,0,1,0,0,0,1,0.0,0
U13615,1,0,0,0,12,1,1.0,1
U136288,3,0,5,0,43,2,1.0,1
U136299,1,0,1,0,37,3,1.0,1
U136353,1,0,1,0,8,1,1.0,1
U136355,2,0,2,0,7,0,1.0,1
U136456,2,0,3,0,16,0,1.0,1
U136518,1,0,2,0,39,5,1.0,1
U136530,1,0,1,1,33,3,1.0,1
U13658,1,0,1,0,3,0,1.0,1
U13660,1,0,1,0,84,7,1.0,1
U136670,1,0,0,0,2,0,1.0,1
U136693,1,0,3,0,26,3,1.0,1
U13671,0,1,1,0,18,1,0.0,0
U136758,2,0,2,0,63,2,1.0,1
U136772,1,0,0,0,2,0,1.0,1
U13680,1,0,0,0,8,0,1.0,1
U136848,1,0,4,1,84,16,1.0,1
U13686,1,0,4,0,57,4,1.0,1
U137005,1,0,0,1,11,3,1.0,1
U137103,1,0,1,0,44,6,1.0,1
U137137,1,0,2,0,18,2,1.0,1
U137160,2,1,3,0,4,1,0.6666666666666666,1
U137205,1,0,0,0,3,0,1.0,1
U137223,1,0,1,0,11,2,1.0,1
U137259,3,0,3,1,1,0,1.0,1
U137277,1,0,0,0,2,0,1.0,1
U137328,0,1,1,0,0,1,0.0,0
U137349,1,0,0,0,13,0,1.0,1
U13746,0,1,2,1,31,3,0.0,0
U137498,1,0,0,0,1,0,1.0,1
U13756,1,0,2,0,11,1,1.0,1
U137584,1,1,2,0,21,4,0.5,1
U137685,1,0,0,0,0,0,1.0,1
U137798,3,0,0,0,3,0,1.0,1
U137840,1,0,2,0,4,0,1.0,1
U137873,1,0,1,0,15,1,1.0,1
U137913,1,0,0,0,0,0,1.0,1
U137927,1,0,0,0,12,0,1.0,1
U137931,1,0,3,0,11,2,1.0,1
U137960,1,0,0,0,6,0,1.0,1
U137966,1,0,1,0,11,1,1.0,1
U137976,1,0,1,0,1,1,1.0,1
U137997,1,0,3,0,12,2,1.0,1
U138003,1,0,0,0,9,0,1.0,1
U138020,1,0,4,0,78,5,1.0,1
U138053,1,0,0,1,5,1,1.0,1
U13806,1,0,0,0,2,1,1.0,1
U138068,1,0,2,0,8,2,1.0,1
U138123,1,0,0,0,16,3,1.0,1
U138146,1,0,0,0,2,0,1.0,1
U138228,1,0,1,0,3,0,1.0,1
U138287,1,0,1,0,13,2,1.0,1
U138323,2,0,2,0,31,2,1.0,1
U138357,1,0,0,0,1,1,1.0,1
U138358,1,0,0,0,9,2,1.0,1
U138563,1,0,2,0,20,3,1.0,1
U138618,1,0,0,0,2,0,1.0,1
U138676,1,0,1,0,13,1,1.0,1
U138710,2,0,10,1,31,7,1.0,1
U138796,1,0,3,1,10,1,1.0,1
U138812,1,0,1,1,11,2,1.0,1
U139000,0,1,1,1,13,0,0.0,0
U139066,1,0,1,0,25,4,1.0,1
U139078,2,0,2,0,34,5,1.0,1
U13911,0,1,0,0,0,0,0.0,0
U139224,0,1,0,0,23,0,0.0,0
U139289,1,0,0,0,1,1,1.0,1
U139333,1,0,1,0,5,2,1.0,1
U139334,1,0,0,0,20,3,1.0,1
U139343,1,0,1,0,4,1,1.0,1
U139367,1,0,0,1,1,1,1.0,1
U139411,1,0,0,0,68,3,1.0,1
U139422,1,0,3,1,5,0,1.0,1
U139424,0,1,0,0,0,2,0.0,0
U139428,1,0,2,0,9,0,1.0,1
U139501,1,0,5,0,12,3,1.0,1
U139517,1,0,0,1,9,2,1.0,1
U139529,1,0,3,0,30,3,1.0,1
U139563,1,0,1,0,23,3,1.0,1
U139580,1,0,0,0,8,1,1.0,1
U139592,1,0,1,0,8,3,1.0,1
U139631,1,0,0,0,13,2,1.0,1
U13970,1,0,0,0,0,0,1.0,1
U139772,1,0,0,0,20,3,1.0,1
U13981,1,0,0,0,0,0,1.0,1
U139826,1,0,0,0,4,0,1.0,1
U139866,2,0,1,0,1,0,1.0,1
U139996,1,0,0,0,2,1,1.0,1
U14,1,0,2,0,25,1,1.0,1
U140084,1,1,0,0,48,5,0.5,1
U140092,1,0,0,0,10,3,1.0,1
U140132,2,0,1,0,41,3,1.0,1
U140133,1,0,0,0,1,0,1.0,1
U140178,1,0,0,0,0,0,1.0,1
U140358,1,0,1,0,15,3,1.0,1
U140419,0,1,23,3,163,12,0.0,0
U140473,2,0,1,1,7,1,1.0,1
U140476,1,0,0,0,13,1,1.0,1
U140548,1,0,1,0,1,0,1.0,1
U140607,1,0,0,0,9,3,1.0,1
U140614,1,1,3,2,11,1,0.5,1
U140650,1,0,2,1,4,0,1.0,1
U140663,1,0,0,0,17,2,1.0,1
U140872,1,0,2,1,8,1,1.0,1
U141028,1,0,0,0,8,0,1.0,1
U141087,1,0,0,0,0,0,1.0,1
U141186,1,0,0,0,11,2,1.0,1
U141199,1,0,0,0,1,2,1.0,1
U141254,1,0,1,0,19,2,1.0,1
U141256,1,0,0,0,1,1,1.0,1
U141301,1,0,0,0,9,0,1.0,1
U141341,1,0,6,0,22,6,1.0,1
U141342,1,0,2,1,5,0,1.0,1
U141435,1,0,0,0,5,2,1.0,1
U14159,2,0,10,0,51,7,1.0,1
U141623,1,0,1,0,26,1,1.0,1
U141703,2,0,6,1,38,4,1.0,1
U141704,1,0,2,0,11,2,1.0,1
U141711,1,0,0,0,1,0,1.0,1
U141716,1,0,1,0,7,2,1.0,1
U141807,1,0,0,0,20,1,1.0,1
U141818,1,0,0,0,4,0,1.0,1
U141851,1,0,1,0,3,1,1.0,1
U141962,0,1,3,0,26,2,0.0,0
U142049,1,0,3,0,57,9,1.0,1
U142253,1,0,0,0,1,1,1.0,1
U142280,3,0,0,0,6,2,1.0,1
U142421,1,0,0,0,0,0,1.0,1
U142480,1,0,1,0,11,1,1.0,1
U142569,2,0,2,0,20,1,1.0,1
U142595,1,0,0,1,7,1,1.0,1
U142598,1,0,10,1,53,6,1.0,1
U14264,1,0,1,0,16,2,1.0,1
U142660,1,0,1,2,39,4,1.0,1
U142673,1,0,0,1,62,4,1.0,1
U142674,1,0,1,1,7,2,1.0,1
U142683,1,0,1,0,9,4,1.0,1
U142775,1,0,1,0,0,0,1.0,1
U142830,1,0,3,0,5,2,1.0,1
U142975,1,0,0,0,2,0,1.0,1
U143151,1,0,1,0,6,0,1.0,1
U143200,1,0,3,1,28,0,1.0,1
U143203,1,0,3,1,25,3,1.0,1
U143229,1,0,1,0,12,2,1.0,1
U143233,1,0,1,0,21,0,1.0,1
U143312,1,0,0,0,8,2,1.0,1
U143421,1,0,1,0,19,4,1.0,1
U143461,1,0,0,0,2,0,1.0,1
U143551,1,0,0,0,4,0,1.0,1
U143671,0,1,1,0,11,2,0.0,0
U143762,1,0,2,0,14,2,1.0,1
U143930,1,0,2,0,20,0,1.0,1
U144067,1,0,2,0,15,2,1.0,1
U144109,1,0,1,0,13,1,1.0,1
U144145,1,0,1,1,2,0,1.0,1
U14415,1,0,7,2,53,4,1.0,1
U144363,1,0,2,0,37,2,1.0,1
U144422,1,0,7,0,44,4,1.0,1
U144530,1,0,0,0,5,1,1.0,1
U144735,1,0,1,0,6,0,1.0,1
U144754,2,0,0,0,2,0,1.0,1
U144823,1,0,7,3,36,10,1.0,1
U144952,1,0,1,0,4,1,1.0,1
U144954,1,0,3,0,2,0,1.0,1
U145005,2,0,0,0,2,0,1.0,1
U145024,1,0,0,0,16,0,1.0,1
U145038,1,0,2,0,4,1,1.0,1
U14516,1,0,1,0,28,6,1.0,1
U145248,1,0,0,0,4,0,1.0,1
U145258,1,0,1,0,42,5,1.0,1
U145267,1,0,0,0,0,0,1.0,1
U145269,1,0,0,0,0,0,1.0,1
U145399,1,0,0,1,20,4,1.0,1
U145419,1,0,0,0,1,0,1.0,1
U145433,1,0,0,0,4,1,1.0,1
U145564,1,0,0,0,2,0,1.0,1
U14560,1,0,2,0,25,3,1.0,1
U145677,1,0,3,0,8,2,1.0,1
U14579,1,0,2,0,5,0,1.0,1
U146049,1,0,10,0,47,8,1.0,1
U146183,1,0,1,0,2,0,1.0,1
U14620,1,0,1,0,0,0,1.0,1
U146292,0,1,1,0,12,4,0.0,0
U146318,1,0,0,0,1,0,1.0,1
U146458,1,0,0,0,2,0,1.0,1
U146541,1,0,1,0,2,1,1.0,1
U146558,1,0,0,0,5,0,1.0,1
U146561,2,0,0,0,1,0,1.0,1
U146589,1,0,0,0,24,6,1.0,1
U146592,1,0,0,0,5,0,1.0,1
U146621,1,0,0,0,2,0,1.0,1
U146652,1,0,2,0,55,1,1.0,1
U146681,1,0,2,0,14,1,1.0,1
U146693,1,0,1,0,24,2,1.0,1
U146776,0,1,0,0,4,0,0.0,0
U146828,1,0,1,0,0,0,1.0,1
U146864,1,0,0,0,2,0,1.0,1
U146871,1,0,0,0,9,0,1.0,1
U146919,1,0,7,1,12,0,1.0,1
U146967,1,0,1,0,3,1,1.0,1
U147012,1,0,1,0,17,4,1.0,1
U147063,1,0,0,0,0,0,1.0,1
U147191,1,0,0,0,8,2,1.0,1
U147310,1,0,0,0,4,2,1.0,1
U147315,1,0,0,0,28,3,1.0,1
U14746,1,0,1,3,16,2,1.0,1
U147468,1,0,1,0,2,1,1.0,1
U147560,0,1,0,0,21,4,0.0,0
U147568,1,0,0,0,10,1,1.0,1
U147607,0,1,2,1,7,0,0.0,0
U147620,1,0,1,0,12,2,1.0,1
U147639,1,0,1,2,25,4,1.0,1
U147645,1,0,1,0,7,0,1.0,1
U147679,1,0,0,0,14,1,1.0,1
U147704,1,0,1,0,14,3,1.0,1
U147772,1,0,0,0,1,0,1.0,1
U147953,2,0,1,0,36,7,1.0,1
U147976,1,0,0,0,2,0,1.0,1
U14798,1,0,1,0,11,0,1.0,1
U147991,1,0,0,0,4,0,1.0,1
U148022,1,0,0,0,28,4,1.0,1
U148026,1,0,1,0,8,0,1.0,1
U14804,2,0,2,0,34,3,1.0,1
U148050,1,0,1,0,8,4,1.0,1
U148076,1,0,0,1,11,0,1.0,1
U148105,1,0,0,0,6,2,1.0,1
U148145,1,0,1,0,3,2,1.0,1
U148172,0,1,0,0,2,3,0.0,0
U148192,1,0,0,0,0,0,1.0,1
U148297,1,0,0,0,27,4,1.0,1
U148339,2,0,15,0,16,2,1.0,1
U148519,1,0,2,0,2,1,1.0,1
U148593,1,0,1,0,13,0,1.0,1
U148625,0,1,1,0,3,1,0.0,0
U148691,1,0,1,0,8,1,1.0,1
U148801,1,0,0,0,0,0,1.0,1
U148841,1,0,1,0,31,4,1.0,1
U148881,1,0,0,0,38,5,1.0,1
U148893,1,0,1,0,16,2,1.0,1
U148928,1,0,5,1,20,0,1.0,1
U149065,1,0,0,0,2,0,1.0,1
U149126,1,0,0,0,7,1,1.0,1
U149149,1,0,0,0,15,1,1.0,1
U14915,1,0,1,0,0,0,1.0,1
U149327,1,0,0,0,15,1,1.0,1
U149335,1,0,0,0,4,1,1.0,1
U149467,1,0,0,0,9,0,1.0,1
U149508,1,0,0,0,22,2,1.0,1
U149526,1,0,0,0,0,0,1.0,1
U149560,6,2,15,1,108,11,0.75,1
U149616,0,1,6,1,31,3,0.0,0
U14973,0,1,1,0,1,0,0.0,0
U149758,2,0,3,5,7,1,1.0,1
U149823,1,0,1,1,7,1,1.0,1
U149836,1,0,6,0,41,5,1.0,1
U149862,1,0,1,0,4,0,1.0,1
U14987,1,0,0,0,17,0,1.0,1
U149925,1,0,0,1,2,0,1.0,1
U150035,1,0,5,1,21,0,1.0,1
U1501,1,0,0,0,8,0,1.0,1
U15020,1,0,0,0,12,0,1.0,1
U150256,3,0,2,0,9,2,1.0,1
U150332,1,0,3,0,20,3,1.0,1
U150355,1,0,1,0,14,2,1.0,1
U150595,2,0,0,0,3,1,1.0,1
U150719,0,1,1,0,65,5,0.0,0
U150758,2,0,0,0,10,3,1.0,1
U150768,1,0,0,0,11,3,1.0,1
U150869,1,0,0,0,6,0,1.0,1
U15098,1,0,0,0,13,0,1.0,1
U151085,1,0,1,0,1,0,1.0,1
U151115,1,0,1,1,3,0,1.0,1
U151185,1,0,0,0,4,0,1.0,1
U151190,1,0,1,1,17,5,1.0,1
U151221,1,0,0,0,3,0,1.0,1
U151294,3,0,2,0,13,1,1.0,1
U151339,1,0,0,0,16,3,1.0,1
U151405,1,0,1,0,27,7,1.0,1
U151450,1,0,1,0,14,2,1.0,1
U151475,1,0,1,0,2,0,1.0,1
U151497,1,0,1,1,24,4,1.0,1
U151545,1,0,0,2,3,4,1.0,1
U151566,1,0,0,0,2,0,1.0,1
U151568,2,0,0,0,19,0,1.0,1
U151596,1,0,0,1,1,0,1.0,1
U151627,1,1,0,0,4,0,0.5,1
U151648,1,0,1,0,10,1,1.0,1
U151798,1,0,0,0,7,2,1.0,1
U151814,1,0,0,0,11,1,1.0,1
U15193,1,0,1,0,12,1,1.0,1
U15195,1,0,4,1,16,2,1.0,1
U151977,1,0,2,0,15,4,1.0,1
U152008,1,0,1,0,7,1,1.0,1
U152015,1,0,0,0,0,1,1.0,1
U15205,1,0,0,0,10,1,1.0,1
U152138,1,0,0,0,4,0,1.0,1
U152294,1,0,2,0,22,5,1.0,1
U152389,1,0,0,0,8,0,1.0,1
U152503,1,0,2,0,0,0,1.0,1
U152514,1,0,4,0,14,0,1.0,1
U152565,1,1,6,0,50,7,0.5,1
U152893,1,0,6,4,42,5,1.0,1
U152900,1,0,0,0,3,0,1.0,1
U152964,1,0,0,0,21,1,1.0,1
U152988,1,0,1,0,5,0,1.0,1
U153019,1,0,0,0,4,0,1.0,1
U153037,1,0,0,0,13,0,1.0,1
U153094,1,0,0,1,11,0,1.0,1
U153158,1,0,2,1,27,2,1.0,1
U153340,2,0,4,0,38,2,1.0,1
U153356,1,0,0,1,32,6,1.0,1
U153406,2,0,0,0,20,3,1.0,1
U153431,1,0,0,0,28,2,1.0,1
U153553,1,0,1,0,6,0,1.0,1
U153634,2,0,1,0,1,0,1.0,1
U153674,1,0,3,0,16,2,1.0,1
U153789,1,0,1,0,8,0,1.0,1
U153791,2,0,0,0,12,2,1.0,1
U153805,1,0,0,0,0,0,1.0,1
U153943,1,0,1,0,4,2,1.0,1
U153973,1,0,2,0,10,1,1.0,1
U154040,1,0,0,0,4,0,1.0,1
U154049,1,0,0,0,9,0,1.0,1
U154081,1,0,0,0,19,0,1.0,1
U154089,1,0,10,0,51,2,1.0,1
U154128,1,0,0,0,15,3,1.0,1
U154153,1,0,0,0,0,0,1.0,1
U154169,1,0,1,0,8,1,1.0,1
U154196,1,0,0,0,26,4,1.0,1
U154273,2,0,1,0,5,1,1.0,1
U154295,2,0,0,0,9,5,1.0,1
U154311,1,0,0,0,8,1,1.0,1
U154374,1,0,11,2,67,7,1.0,1
U154403,2,0,3,0,24,3,1.0,1
U154412,1,0,0,0,1,0,1.0,1
U154521,1,0,1,0,17,0,1.0,1
U154558,1,0,9,0,46,4,1.0,1
U154609,1,0,0,0,6,1,1.0,1
U154626,1,0,0,0,6,2,1.0,1
U154671,1,0,1,0,1,0,1.0,1
U154758,3,0,27,1,36,7,1.0,1
U15477,1,0,5,1,38,6,1.0,1
U154833,1,0,1,0,6,1,1.0,1
U154842,1,0,2,0,16,3,1.0,1
U154844,1,0,0,1,13,3,1.0,1
U154907,2,0,12,0,31,5,1.0,1
U15491,1,0,1,0,10,1,1.0,1
U154946,1,0,1,1,23,3,1.0,1
U155015,2,0,7,0,60,6,1.0,1
U155062,1,1,6,0,54,5,0.5,1
U155136,1,0,3,0,12,2,1.0,1
U155198,1,0,1,0,19,2,1.0,1
U155224,1,0,1,0,3,2,1.0,1
U155233,1,0,0,0,4,0,1.0,1
U155316,1,0,0,0,1,0,1.0,1
U155334,1,0,0,0,17,3,1.0,1
U155366,2,0,2,1,45,4,1.0,1
U155451,1,0,0,0,7,0,1.0,1
U155485,1,0,1,0,70,11,1.0,1
U155620,1,0,1,0,57,3,1.0,1
U155978,1,0,1,1,11,0,1.0,1
U156005,1,0,1,0,1,0,1.0,1
U156053,2,0,11,0,14,1,1.0,1
U156061,1,0,0,0,10,1,1.0,1
U156090,1,0,2,0,4,2,1.0,1
U156131,1,0,0,0,13,1,1.0,1
U156162,1,0,0,0,2,0,1.0,1
U156233,1,0,1,0,18,6,1.0,1
U156276,1,0,3,0,22,1,1.0,1
U15637,1,0,0,0,3,0,1.0,1
U156440,1,0,0,0,7,2,1.0,1
U156541,1,0,1,0,7,1,1.0,1
U156598,1,0,1,0,6,0,1.0,1
U156641,1,0,1,1,7,0,1.0,1
U156690,1,0,0,0,6,0,1.0,1
U156696,1,0,0,0,14,1,1.0,1
U156899,1,0,0,0,7,1,1.0,1
U156937,1,0,2,0,10,0,1.0,1
U157005,1,0,0,1,16,4,1.0,1
U157035,1,0,0,0,16,2,1.0,1
U157080,1,0,5,0,39,5,1.0,1
U157174,1,0,0,0,16,2,1.0,1
U157309,1,0,0,0,19,3,1.0,1
U157315,1,0,1,0,38,2,1.0,1
U157370,1,0,3,0,20,1,1.0,1
U157407,1,0,0,0,0,0,1.0,1
U157457,0,1,0,0,4,1,0.0,0
U157567,1,0,4,0,25,4,1.0,1
U157597,1,0,0,0,11,3,1.0,1
U157616,1,0,1,0,14,0,1.0,1
U157805,0,1,1,0,18,1,0.0,0
U157839,1,0,0,0,17,2,1.0,1
U157842,1,0,0,0,25,1,1.0,1
U157849,1,0,0,0,27,2,1.0,1
U157897,1,0,0,0,5,1,1.0,1
U157922,1,0,1,0,31,1,1.0,1
U157941,2,0,1,0,13,1,1.0,1
U157995,1,0,0,0,0,0,1.0,1
U158063,1,0,2,1,11,3,1.0,1
U158087,1,0,0,0,1,1,1.0,1
U158088,1,0,1,0,0,0,1.0,1
U158503,1,1,2,0,8,5,0.5,1
U158711,2,0,8,1,35,7,1.0,1
U158714,1,0,0,0,2,0,1.0,1
U158785,1,0,1,0,24,4,1.0,1
U158804,1,0,1,0,5,0,1.0,1
U158850,1,0,0,0,5,0,1.0,1
U159088,1,0,0,1,4,0,1.0,1
U159125,1,0,1,0,5,1,1.0,1
U159128,1,0,0,0,21,1,1.0,1
U159136,1,0,0,0,0,0,1.0,1
U159171,1,0,0,0,12,4,1.0,1
U159275,1,0,2,1,29,3,1.0,1
U159351,1,0,1,0,9,3,1.0,1
U159554,1,0,1,0,9,0,1.0,1
U159563,1,0,0,0,14,1,1.0,1
U159607,1,0,1,0,14,3,1.0,1
U159819,1,0,0,0,3,0,1.0,1
U159834,1,0,0,0,2,0,1.0,1
U159897,1,0,2,0,21,3,1.0,1
U160011,1,0,1,0,1,0,1.0,1
U160072,1,0,2,0,15,1,1.0,1
U160143,1,0,1,0,3,0,1.0,1
U160147,1,0,3,1,30,8,1.0,1
U160157,1,0,0,0,13,5,1.0,1
U16018,1,0,0,0,3,1,1.0,1
U160240,3,1,22,1,21,2,0.75,1
U160251,2,0,1,0,12,1,1.0,1
U160254,1,0,4,1,12,2,1.0,1
U160266,1,0,0,0,0,0,1.0,1
U160305,1,0,0,0,0,0,1.0,1
U160395,1,0,5,0,52,4,1.0,1
U160605,1,0,8,3,60,8,1.0,1
U160712,1,0,1,1,10,1,1.0,1
U160839,1,0,0,0,22,1,1.0,1
U16085,2,0,4,1,17,1,1.0,1
U16086,1,0,0,1,10,0,1.0,1
U160868,2,0,0,1,3,0,1.0,1
U160870,1,0,2,0,3,0,1.0,1
U160942,2,0,1,0,21,2,1.0,1
U161004,1,0,2,0,2,0,1.0,1
U161101,1,0,1,0,14,2,1.0,1
U161170,1,0,0,0,0,0,1.0,1
U161217,0,1,2,0,34,9,0.0,0
U161273,1,0,3,1,41,5,1.0,1
U161308,1,0,5,0,25,9,1.0,1
U161334,1,0,1,0,10,1,1.0,1
U161426,1,0,1,0,7,0,1.0,1
U161438,1,0,0,0,2,0,1.0,1
U161488,2,0,0,0,14,1,1.0,1
U161565,1,0,5,0,39,3,1.0,1
U161575,1,0,2,0,14,1,1.0,1
U161578,1,0,0,0,14,1,1.0,1
U161622,1,0,1,0,3,0,1.0,1
U161628,1,0,0,0,10,0,1.0,1
U161708,1,0,0,0,0,0,1.0,1
U161800,2,0,0,0,12,3,1.0,1
U161851,1,0,3,0,119,11,1.0,1
U161859,1,0,1,0,1,0,1.0,1
U16200,1,0,0,0,8,2,1.0,1
U162008,4,0,3,1,48,12,1.0,1
U162054,2,0,2,1,5,1,1.0,1
U162159,1,0,1,0,18,4,1.0,1
U162170,1,0,0,0,8,0,1.0,1
U162193,0,1,0,0,5,0,0.0,0
U162347,3,0,2,0,12,1,1.0,1
U162395,1,0,0,1,5,2,1.0,1
U16248,1,0,4,0,37,2,1.0,1
U162566,1,0,0,0,2,1,1.0,1
U162572,0,1,1,0,2,1,0.0,0
U162591,1,0,0,0,2,0,1.0,1
U162597,1,0,0,0,2,0,1.0,1
U162662,1,0,0,0,5,0,1.0,1
U162703,1,0,0,0,6,0,1.0,1
U162776,1,0,1,0,33,1,1.0,1
U16282,1,0,1,0,2,0,1.0,1
U162871,1,0,0,0,2,0,1.0,1
U162888,1,0,1,0,2,0,1.0,1
U162889,1,0,1,1,3,0,1.0,1
U162943,1,0,4,1,8,1,1.0,1
U16296,1,0,1,0,23,1,1.0,1
U163058,2,0,2,0,20,3,1.0,1
U163077,1,0,0,0,1,0,1.0,1
U163138,1,0,3,0,18,0,1.0,1
U163217,1,0,2,0,21,2,1.0,1
U163375,1,0,1,0,1,1,1.0,1
U16343,2,0,0,0,32,4,1.0,1
U163492,1,0,0,0,3,0,1.0,1
U163501,1,0,0,0,1,0,1.0,1
U163556,1,0,2,0,5,0,1.0,1
U16361,1,0,0,0,15,3,1.0,1
U163674,1,0,0,0,6,0,1.0,1
U163677,1,0,1,0,11,3,1.0,1
U163711,1,0,0,0,3,0,1.0,1
U163746,1,0,0,0,6,0,1.0,1
U163768,1,0,0,0,1,0,1.0,1
U1638,1,0,0,1,7,0,1.0,1
U163883,0,1,0,0,2,0,0.0,0
U163985,1,0,1,0,4,0,1.0,1
U163991,1,0,2,0,24,5,1.0,1
U164021,1,0,0,0,2,0,1.0,1
U164030,1,0,0,0,0,2,1.0,1
U164070,1,0,0,0,8,1,1.0,1
U164142,1,0,1,1,11,1,1.0,1
U164155,1,0,0,0,16,2,1.0,1
U164198,3,0,3,0,16,1,1.0,1
U164231,1,0,1,0,72,9,1.0,1
U164289,1,0,1,0,0,0,1.0,1
U16430,1,1,1,2,89,11,0.5,1
U164366,1,0,0,0,6,0,1.0,1
U164389,1,0,0,0,12,1,1.0,1
U164409,1,0,0,0,49,7,1.0,1
U164425,1,0,0,0,9,1,1.0,1
U164458,1,0,1,0,23,1,1.0,1
U164472,1,0,0,0,0,0,1.0,1
U164511,0,1,0,0,3,0,0.0,0
U16453,1,0,1,1,49,2,1.0,1
U164614,1,0,0,0,0,0,1.0,1
U164706,1,0,0,0,4,0,1.0,1
U164759,1,0,0,0,3,1,1.0,1
U16478,1,0,0,0,1,0,1.0,1
U164802,1,0,0,0,2,0,1.0,1
U164871,1,0,0,0,1,0,1.0,1
U164896,0,1,0,0,14,1,0.0,0
U16504,1,0,0,0,4,0,1.0,1
U165160,1,0,1,0,18,5,1.0,1
U165273,1,0,3,1,14,6,1.0,1
U16533,1,0,0,0,1,0,1.0,1
U165336,1,0,0,0,56,6,1.0,1
U165378,2,0,0,0,17,1,1.0,1
U165406,1,0,0,0,5,1,1.0,1
U165428,1,0,3,0,21,0,1.0,1
U165434,1,0,0,0,36,3,1.0,1
U165558,1,0,1,0,17,2,1.0,1
U165593,1,0,2,0,30,3,1.0,1
U16561,1,0,0,0,7,0,1.0,1
U165639,2,0,0,0,2,0,1.0,1
U165673,1,0,0,0,9,0,1.0,1
U165695,2,0,0,0,2,1,1.0,1
U165710,1,0,0,0,0,0,1.0,1
U165740,1,0,0,0,4,2,1.0,1
U165816,1,0,0,0,1,1,1.0,1
U165827,1,0,2,0,17,3,1.0,1
U165909,1,0,1,0,2,0,1.0,1
U165955,1,0,4,1,27,2,1.0,1
U165958,1,0,1,0,6,0,1.0,1
U166115,1,0,1,0,13,2,1.0,1
U166124,1,0,1,0,20,1,1.0,1
U166171,0,1,2,0,2,1,0.0,0
U166226,1,0,4,0,26,0,1.0,1
U166428,1,0,0,0,6,0,1.0,1
U166498,1,0,3,1,10,1,1.0,1
U166560,1,0,0,0,1,0,1.0,1
U166596,1,0,0,0,1,0,1.0,1
U166770,1,0,0,0,29,1,1.0,1
U1668,1,0,3,0,15,3,1.0,1
U16680,0,1,1,0,18,0,0.0,0
U166828,1,0,0,0,5,2,1.0,1
U166955,1,0,1,0,21,0,1.0,1
U166961,1,0,0,0,2,0,1.0,1
U166968,1,0,1,0,12,1,1.0,1
U166982,1,0,1,0,9,2,1.0,1
U166998,0,1,0,2,5,0,0.0,0
U167069,1,0,0,0,2,2,1.0,1
U167210,1,0,0,0,8,2,1.0,1
U167331,1,0,0,0,15,1,1.0,1
U167342,1,0,1,0,10,0,1.0,1
U167384,1,0,0,0,0,0,1.0,1
U167392,1,0,4,0,56,6,1.0,1
U167414,1,0,0,0,11,1,1.0,1
U167471,1,0,3,0,20,2,1.0,1
U167515,1,0,4,0,16,4,1.0,1
U167542,2,0,0,0,4,0,1.0,1
U167558,1,0,0,0,18,1,1.0,1
U167677,1,0,2,0,64,9,1.0,1
U167695,1,0,0,0,0,0,1.0,1
U167698,1,0,2,0,8,1,1.0,1
U167868,1,0,1,0,10,3,1.0,1
U167903,1,0,0,0,0,0,1.0,1
U167991,1,0,0,0,9,1,1.0,1
U168113,1,0,14,3,111,16,1.0,1
U168127,1,0,1,0,6,1,1.0,1
